date,log_dp,log_dy,log_ep,log_de,bm,ntis,tbl,lty,ltr,tml,dfy,dfr,infl_lag,target
1954-03-01,-2.908349770191573,-2.908349770191573,-2.3575188118118833,-0.5508309583796898,0.8049158182596949,0.022093476024517163,0.0103,0.0278,0.0058,0.017499999999999998,0.006499999999999999,-0.0018999999999999998,-2.908349770191573,0.02967166666666667
1954-04-01,-2.9607327167443334,-2.9607327167443334,-2.3962465972254328,-0.5644861195189007,0.7650393010365454,0.020856233184872494,0.0097,0.0273,0.0104,0.0176,0.006200000000000001,-0.0138,-2.9607327167443334,0.047549666666666664
1954-05-01,-2.9976731760997333,-2.9976731760997333,-2.4195963299552528,-0.5780768461444804,0.7459769763962258,0.01849258783997669,0.0076,0.0279,-0.0087,0.020300000000000002,0.0059000000000000025,0.0045,-2.9976731760997333,0.04214366666666667
1954-06-01,-3.0029475599671667,-3.0029475599671667,-2.411336798626644,-0.5916107613405225,0.7324678439720566,0.01835741903103597,0.0064,0.0272,0.0163,0.0208,0.0059000000000000025,-0.009999999999999998,-3.0029475599671667,0.0019336666666666666
1954-07-01,-3.053955716390285,-3.053955716390285,-2.465664222044211,-0.5882914943460742,0.7021729133134054,0.017707472298425526,0.0072,0.0266,0.0134,0.0194,0.006100000000000001,-0.0094,-3.053955716390285,0.058101
1954-08-01,-3.014799938014609,-3.014799938014609,-2.429797714290251,-0.585002223724358,0.7275163787969029,0.017527531397013244,0.0092,0.0269,-0.0036,0.0177,0.006200000000000001,0.0054,-3.014799938014609,-0.026660666666666666
1954-09-01,-3.0901143790457617,-3.0901143790457617,-2.508392933646734,-0.5817214453990283,0.6777451034788882,0.016884188602312594,0.0101,0.0271,-0.001,0.017,0.0058,0.005,-3.0901143790457617,0.08165833333333333
1954-10-01,-3.0546770413327895,-3.0546770413327895,-2.471112082326427,-0.5835649590063618,0.6937581643664452,0.017579611194469463,0.0098,0.0271,0.0006,0.0173,0.005899999999999999,0.0034000000000000002,-3.0546770413327895,-0.018683666666666668
1954-11-01,-3.1168774091790095,-3.1168774091790095,-2.5315391550606967,-0.5853382541183125,0.6316415440701193,0.014153219014120507,0.009300000000000001,0.0274,-0.0025,0.018099999999999998,0.005600000000000001,0.005,-3.1168774091790095,0.094999
1954-12-01,-3.151180812096849,-3.151180812096849,-2.56411590832314,-0.5870649037737092,0.604119785355721,0.026992812470241084,0.0115,0.0272,0.0064,0.0157,0.005500000000000005,-0.0047,-3.151180812096849,0.05332966666666667
1955-01-01,-3.164763344050577,-3.164763344050577,-2.559414878433842,-0.6053484656167353,0.5975588875571755,0.026412209141496137,0.012199999999999999,0.0286,-0.0241,0.0164,0.0052,0.0144,-3.164763344050577,0.017059333333333333
1955-02-01,-3.1640092839430904,-3.1640092839430904,-2.5408484961309714,-0.6231607878121194,0.5931483235001336,0.02804465334951944,0.011699999999999999,0.0292,-0.0078,0.0175,0.0053999999999999986,0.0014999999999999996,-3.1640092839430904,0.012551
1955-03-01,-3.154815821701274,-3.154815821701274,-2.5143123746267504,-0.6405034470745232,0.6077617769099342,0.02796834193326807,0.0128,0.0288,0.0087,0.016,0.0045999999999999965,0.0005000000000000004,-3.154815821701274,-0.003308666666666667
1955-04-01,-3.189714812150084,-3.189714812150084,-2.522483782852473,-0.667231029297611,0.5849876659227065,0.026509678885879365,0.0159,0.029,0.0001,0.0131,0.004800000000000002,-0.0002,-3.189714812150084,0.038518000000000004
1955-05-01,-3.186262581823029,-3.186262581823029,-2.493118592750748,-0.6931439890722811,0.586075413077249,0.02541871530725801,0.014499999999999999,0.0287,0.0073,0.0142,0.004600000000000003,-0.0091,-3.186262581823029,0.005224666666666667
1955-06-01,-3.263227887093878,-3.263227887093878,-2.5449221468977776,-0.7183057401961003,0.5516416323275289,0.025363932271466653,0.0141,0.0293,-0.0076,0.0152,0.0046,0.010499999999999999,-3.263227887093878,0.080125
1955-07-01,-3.311583122134339,-3.311583122134339,-2.5813213916022817,-0.7302617305320572,0.5345068154985511,0.024760441615846195,0.016,0.03,-0.0102,0.013999999999999999,0.0046,0.0061,-3.311583122134339,0.05631266666666667
1955-08-01,-3.293294708641341,-3.293294708641341,-2.5514532998090376,-0.7418414088323039,0.5318467256183519,0.02667106263285441,0.019,0.0301,0.0004,0.011099999999999999,0.0045000000000000005,-0.0042,-3.293294708641341,-0.0022313333333333334
1955-09-01,-3.294235218253177,-3.294235218253177,-2.5411898961121624,-0.7530453221410142,0.5336247910505336,0.025633980800136215,0.0207,0.0298,0.0073,0.0091,0.0046,0.0002999999999999999,-3.294235218253177,0.009561
1955-10-01,-3.2591972853315445,-3.2591972853315445,-2.492969297211351,-0.7662279881201935,0.547409149866995,0.025100686602568437,0.0223,0.0292,0.0144,0.0069,0.004900000000000002,-0.0066,-3.2591972853315445,-0.03232633333333333
1955-11-01,-3.3273112063984884,-3.3273112063984884,-2.5481715371646114,-0.7791396692338768,0.5152505897446509,0.0260337027092683,0.022400000000000003,0.0295,-0.0045,0.007099999999999995,0.004799999999999999,0.0014999999999999996,-3.3273112063984884,0.08595833333333333
1955-12-01,-3.322576427046228,-3.322576427046228,-2.530798643044655,-0.7917777840015727,0.5098280098280098,0.025244549861861313,0.0254,0.0295,0.0037,0.0040999999999999995,0.004700000000000003,0.0026,-3.322576427046228,-0.0024256666666666662
1956-01-01,-3.2672667077386564,-3.2672667077386564,-2.4871922355604847,-0.780074472178172,0.5289544122020648,0.026424477060710903,0.0241,0.0292,0.0083,0.0051,0.004900000000000005,0.0020999999999999994,-3.2672667077386564,-0.03706533333333333
1956-02-01,-3.2835613940172124,-3.2835613940172124,-2.514905751858626,-0.7686556421585863,0.5148351080326683,0.024165344268914136,0.0232,0.0293,-0.0002,0.006100000000000001,0.0049999999999999975,0.0028,-3.2835613940172124,0.03946366666666667
1956-03-01,-3.333029933251371,-3.333029933251371,-2.5755248837086233,-0.7575050495427482,0.5310771996326619,0.026695068384052046,0.0225,0.0303,-0.0149,0.007800000000000001,0.0050000000000000044,0.0002999999999999999,-3.333029933251371,0.068453
